name,htype,milk,milking_nb,(Tr_col / milking_nb) / 30,monthsnbMois,nbAnnee
Troupeau11,minifarm,510.0,6.0,1.4166666666666667,November,23
Troupeau18,minifarm,870.0,6.0,2.4166666666666665,November,23
Troupeau19,minifarm,780.0,6.0,2.1666666666666665,November,23
Troupeau22,medium,336.0,7.0,1.6,November,23
Troupeau30,medium,336.0,7.0,1.6,November,23
Troupeau39,minifarm,780.0,6.0,4.333333333333333,November,23
Troupeau41,minifarm,600.0,6.0,1.6666666666666667,November,23
Troupeau47,minifarm,780.0,6.0,4.333333333333333,November,23
Troupeau61,minifarm,780.0,6.0,2.1666666666666665,November,23
Troupeau65,minifarm,690.0,6.0,1.9166666666666667,November,23
Troupeau100,minifarm,510.0,6.0,2.8333333333333335,November,23
Troupeau105,minifarm,510.0,6.0,1.4166666666666667,November,23
Troupeau114,minifarm,780.0,6.0,2.1666666666666665,November,23
Troupeau124,minifarm,780.0,6.0,4.333333333333333,November,23
Troupeau128,minifarm,690.0,6.0,3.8333333333333335,November,23
Troupeau129,minifarm,420.0,6.0,1.1666666666666667,November,23
Troupeau135,minifarm,600.0,6.0,3.3333333333333335,November,23
Troupeau149,minifarm,510.0,6.0,2.8333333333333335,November,23
Troupeau172,small,16.0,1.0,0.26666666666666666,November,23
Troupeau191,minifarm,690.0,6.0,3.8333333333333335,November,23
Troupeau208,minifarm,510.0,6.0,1.4166666666666667,November,23
Troupeau225,small,12.0,1.0,0.2,November,23
Troupeau228,minifarm,510.0,6.0,2.8333333333333335,November,23
Troupeau230,minifarm,420.0,6.0,2.3333333333333335,November,23
Troupeau234,minifarm,600.0,6.0,1.6666666666666667,November,23
Troupeau247,minifarm,420.0,6.0,1.1666666666666667,November,23
Troupeau255,small,5.0,1.0,0.08333333333333333,November,23
Troupeau261,minifarm,690.0,6.0,1.9166666666666667,November,23
Troupeau263,minifarm,600.0,6.0,3.3333333333333335,November,23
Troupeau279,minifarm,510.0,6.0,1.4166666666666667,November,23
Troupeau299,minifarm,420.0,6.0,2.3333333333333335,November,23
Troupeau300,minifarm,690.0,6.0,1.9166666666666667,November,23
Troupeau302,medium,283.0,7.0,0.6738095238095239,November,23
Troupeau306,minifarm,510.0,6.0,1.4166666666666667,November,23
Troupeau311,minifarm,780.0,6.0,2.1666666666666665,November,23
Troupeau315,minifarm,600.0,6.0,1.6666666666666667,November,23
Troupeau384,medium,47.0,7.0,0.11190476190476191,November,23
Troupeau419,large,10.0,23.0,0.0072463768115942,November,23
Troupeau437,medium,21.0,7.0,0.05,November,23
Troupeau443,medium,126.0,7.0,0.3,November,23
Troupeau470,small,12.0,1.0,0.2,November,23
Troupeau480,large,10.0,23.0,0.0072463768115942,November,23
Troupeau532,small,1.0,1.0,0.01666666666666667,November,23
Troupeau586,small,24.0,1.0,0.4,November,23
Troupeau11,minifarm,690.0,6.0,1.9166666666666667,December,23
Troupeau18,minifarm,870.0,6.0,2.4166666666666665,December,23
Troupeau19,minifarm,600.0,6.0,1.6666666666666667,December,23
Troupeau22,medium,120.0,7.0,0.5714285714285714,December,23
Troupeau39,minifarm,870.0,6.0,4.833333333333333,December,23
Troupeau41,minifarm,600.0,6.0,1.6666666666666667,December,23
Troupeau47,minifarm,870.0,6.0,4.833333333333333,December,23
Troupeau61,minifarm,780.0,6.0,2.1666666666666665,December,23
Troupeau65,minifarm,780.0,6.0,2.1666666666666665,December,23
Troupeau100,minifarm,870.0,6.0,4.833333333333333,December,23
Troupeau105,minifarm,510.0,6.0,1.4166666666666667,December,23
Troupeau114,minifarm,510.0,6.0,1.4166666666666667,December,23
Troupeau124,minifarm,690.0,6.0,3.8333333333333335,December,23
Troupeau128,minifarm,510.0,6.0,2.8333333333333335,December,23
Troupeau129,minifarm,600.0,6.0,1.6666666666666667,December,23
Troupeau135,minifarm,690.0,6.0,3.8333333333333335,December,23
Troupeau149,minifarm,690.0,6.0,3.8333333333333335,December,23
Troupeau191,minifarm,600.0,6.0,3.3333333333333335,December,23
Troupeau208,minifarm,600.0,6.0,1.6666666666666667,December,23
Troupeau228,minifarm,870.0,6.0,4.833333333333333,December,23
Troupeau229,small,8.0,1.0,0.13333333333333333,December,23
Troupeau230,minifarm,420.0,6.0,2.3333333333333335,December,23
Troupeau234,minifarm,780.0,6.0,2.1666666666666665,December,23
Troupeau247,minifarm,600.0,6.0,1.6666666666666667,December,23
Troupeau261,minifarm,690.0,6.0,1.9166666666666667,December,23
Troupeau263,minifarm,690.0,6.0,3.8333333333333335,December,23
Troupeau279,minifarm,420.0,6.0,1.1666666666666667,December,23
Troupeau299,minifarm,420.0,6.0,2.3333333333333335,December,23
Troupeau300,minifarm,510.0,6.0,1.4166666666666667,December,23
Troupeau306,minifarm,510.0,6.0,1.4166666666666667,December,23
Troupeau311,minifarm,600.0,6.0,1.6666666666666667,December,23
Troupeau315,minifarm,510.0,6.0,1.4166666666666667,December,23
Troupeau317,small,4.0,1.0,0.06666666666666667,December,23
Troupeau358,medium,120.0,7.0,0.2857142857142857,December,23
Troupeau470,small,27.0,1.0,0.45,December,23
Troupeau518,medium,15.0,7.0,0.03571428571428571,December,23
Troupeau11,minifarm,870.0,6.0,2.4166666666666665,January,23
Troupeau18,minifarm,780.0,6.0,2.1666666666666665,January,23
Troupeau19,minifarm,600.0,6.0,1.6666666666666667,January,23
Troupeau22,medium,252.0,7.0,1.2,January,23
Troupeau30,medium,225.0,7.0,1.0714285714285716,January,23
Troupeau39,minifarm,780.0,6.0,4.333333333333333,January,23
Troupeau41,minifarm,780.0,6.0,2.1666666666666665,January,23
Troupeau47,minifarm,690.0,6.0,3.8333333333333335,January,23
Troupeau61,minifarm,690.0,6.0,1.9166666666666667,January,23
Troupeau65,minifarm,690.0,6.0,1.9166666666666667,January,23
Troupeau100,minifarm,420.0,6.0,2.3333333333333335,January,23
Troupeau105,minifarm,870.0,6.0,2.4166666666666665,January,23
Troupeau114,minifarm,510.0,6.0,1.4166666666666667,January,23
Troupeau124,minifarm,690.0,6.0,3.8333333333333335,January,23
Troupeau128,minifarm,870.0,6.0,4.833333333333333,January,23
Troupeau129,minifarm,420.0,6.0,1.1666666666666667,January,23
Troupeau135,minifarm,420.0,6.0,2.3333333333333335,January,23
Troupeau149,minifarm,870.0,6.0,4.833333333333333,January,23
Troupeau172,small,4.0,1.0,0.06666666666666667,January,23
Troupeau191,minifarm,870.0,6.0,4.833333333333333,January,23
Troupeau199,medium,199.0,7.0,0.4738095238095238,January,23
Troupeau208,minifarm,870.0,6.0,2.4166666666666665,January,23
Troupeau225,small,15.0,1.0,0.25,January,23
Troupeau228,minifarm,420.0,6.0,2.3333333333333335,January,23
Troupeau230,minifarm,600.0,6.0,3.3333333333333335,January,23
Troupeau234,minifarm,420.0,6.0,1.1666666666666667,January,23
Troupeau247,minifarm,870.0,6.0,2.4166666666666665,January,23
Troupeau261,minifarm,420.0,6.0,1.1666666666666667,January,23
Troupeau263,minifarm,870.0,6.0,4.833333333333333,January,23
Troupeau279,minifarm,870.0,6.0,2.4166666666666665,January,23
Troupeau299,minifarm,420.0,6.0,2.3333333333333335,January,23
Troupeau300,minifarm,600.0,6.0,1.6666666666666667,January,23
Troupeau306,minifarm,510.0,6.0,1.4166666666666667,January,23
Troupeau311,minifarm,510.0,6.0,1.4166666666666667,January,23
Troupeau315,minifarm,600.0,6.0,1.6666666666666667,January,23
Troupeau358,medium,94.0,7.0,0.22380952380952382,January,23
Troupeau397,small,4.0,1.0,0.13333333333333333,January,23
Troupeau518,medium,225.0,7.0,0.5357142857142858,January,23
Troupeau11,minifarm,870.0,6.0,2.4166666666666665,February,23
Troupeau18,minifarm,420.0,6.0,1.1666666666666667,February,23
Troupeau19,minifarm,870.0,6.0,2.4166666666666665,February,23
Troupeau22,medium,94.0,7.0,0.44761904761904764,February,23
Troupeau30,medium,15.0,7.0,0.07142857142857142,February,23
Troupeau39,minifarm,420.0,6.0,2.3333333333333335,February,23
Troupeau41,minifarm,690.0,6.0,1.9166666666666667,February,23
Troupeau47,minifarm,690.0,6.0,3.8333333333333335,February,23
Troupeau61,minifarm,600.0,6.0,1.6666666666666667,February,23
Troupeau65,minifarm,690.0,6.0,1.9166666666666667,February,23
Troupeau100,minifarm,870.0,6.0,4.833333333333333,February,23
Troupeau105,minifarm,600.0,6.0,1.6666666666666667,February,23
Troupeau114,minifarm,600.0,6.0,1.6666666666666667,February,23
Troupeau124,minifarm,870.0,6.0,4.833333333333333,February,23
Troupeau128,minifarm,600.0,6.0,3.3333333333333335,February,23
Troupeau129,minifarm,420.0,6.0,1.1666666666666667,February,23
Troupeau135,minifarm,510.0,6.0,2.8333333333333335,February,23
Troupeau149,minifarm,690.0,6.0,3.8333333333333335,February,23
Troupeau191,minifarm,600.0,6.0,3.3333333333333335,February,23
Troupeau208,minifarm,600.0,6.0,1.6666666666666667,February,23
Troupeau228,minifarm,420.0,6.0,2.3333333333333335,February,23
Troupeau230,minifarm,420.0,6.0,2.3333333333333335,February,23
Troupeau234,minifarm,600.0,6.0,1.6666666666666667,February,23
Troupeau247,minifarm,600.0,6.0,1.6666666666666667,February,23
Troupeau261,minifarm,690.0,6.0,1.9166666666666667,February,23
Troupeau263,minifarm,690.0,6.0,3.8333333333333335,February,23
Troupeau279,minifarm,780.0,6.0,2.1666666666666665,February,23
Troupeau299,minifarm,780.0,6.0,4.333333333333333,February,23
Troupeau300,minifarm,870.0,6.0,2.4166666666666665,February,23
Troupeau306,minifarm,870.0,6.0,2.4166666666666665,February,23
Troupeau311,minifarm,690.0,6.0,1.9166666666666667,February,23
Troupeau315,minifarm,510.0,6.0,1.4166666666666667,February,23
Troupeau358,medium,225.0,7.0,0.5357142857142858,February,23
Troupeau397,small,12.0,1.0,0.4,February,23
Troupeau518,medium,15.0,7.0,0.03571428571428571,February,23
Troupeau11,minifarm,600.0,6.0,1.6666666666666667,March,23
Troupeau18,minifarm,600.0,6.0,1.6666666666666667,March,23
Troupeau19,minifarm,600.0,6.0,1.6666666666666667,March,23
Troupeau30,medium,42.0,7.0,0.2,March,23
Troupeau39,minifarm,780.0,6.0,4.333333333333333,March,23
Troupeau41,minifarm,870.0,6.0,2.4166666666666665,March,23
Troupeau47,minifarm,690.0,6.0,3.8333333333333335,March,23
Troupeau61,minifarm,780.0,6.0,2.1666666666666665,March,23
Troupeau65,minifarm,600.0,6.0,1.6666666666666667,March,23
Troupeau100,minifarm,510.0,6.0,2.8333333333333335,March,23
Troupeau105,minifarm,510.0,6.0,1.4166666666666667,March,23
Troupeau114,minifarm,870.0,6.0,2.4166666666666665,March,23
Troupeau124,minifarm,420.0,6.0,2.3333333333333335,March,23
Troupeau128,minifarm,510.0,6.0,2.8333333333333335,March,23
Troupeau129,minifarm,420.0,6.0,1.1666666666666667,March,23
Troupeau135,minifarm,510.0,6.0,2.8333333333333335,March,23
Troupeau149,minifarm,780.0,6.0,4.333333333333333,March,23
Troupeau172,small,15.0,1.0,0.25,March,23
Troupeau191,minifarm,600.0,6.0,3.3333333333333335,March,23
Troupeau199,medium,225.0,7.0,0.5357142857142858,March,23
Troupeau208,minifarm,420.0,6.0,1.1666666666666667,March,23
Troupeau228,minifarm,600.0,6.0,3.3333333333333335,March,23
Troupeau229,small,19.0,1.0,0.31666666666666665,March,23
Troupeau230,minifarm,870.0,6.0,4.833333333333333,March,23
Troupeau234,minifarm,600.0,6.0,1.6666666666666667,March,23
Troupeau247,minifarm,510.0,6.0,1.4166666666666667,March,23
Troupeau261,minifarm,600.0,6.0,1.6666666666666667,March,23
Troupeau263,minifarm,780.0,6.0,4.333333333333333,March,23
Troupeau279,minifarm,690.0,6.0,1.9166666666666667,March,23
Troupeau299,minifarm,600.0,6.0,3.3333333333333335,March,23
Troupeau300,minifarm,780.0,6.0,2.1666666666666665,March,23
Troupeau306,minifarm,510.0,6.0,1.4166666666666667,March,23
Troupeau311,minifarm,690.0,6.0,1.9166666666666667,March,23
Troupeau315,minifarm,870.0,6.0,2.4166666666666665,March,23
Troupeau358,medium,120.0,7.0,0.2857142857142857,March,23
Troupeau397,small,23.0,1.0,0.7666666666666667,March,23
Troupeau518,medium,15.0,7.0,0.03571428571428571,March,23
Troupeau11,minifarm,420.0,6.0,1.1666666666666667,April,23
Troupeau18,minifarm,690.0,6.0,1.9166666666666667,April,23
Troupeau19,minifarm,510.0,6.0,1.4166666666666667,April,23
Troupeau22,medium,34.0,3.0,0.3777777777777778,April,23
Troupeau30,medium,68.0,3.0,0.7555555555555556,April,23
Troupeau39,minifarm,780.0,6.0,4.333333333333333,April,23
Troupeau41,minifarm,870.0,6.0,2.4166666666666665,April,23
Troupeau47,minifarm,510.0,6.0,2.8333333333333335,April,23
Troupeau61,minifarm,420.0,6.0,1.1666666666666667,April,23
Troupeau65,minifarm,510.0,6.0,1.4166666666666667,April,23
Troupeau100,minifarm,870.0,6.0,4.833333333333333,April,23
Troupeau105,minifarm,510.0,6.0,1.4166666666666667,April,23
Troupeau114,minifarm,870.0,6.0,2.4166666666666665,April,23
Troupeau124,minifarm,690.0,6.0,3.8333333333333335,April,23
Troupeau128,minifarm,870.0,6.0,4.833333333333333,April,23
Troupeau129,minifarm,600.0,6.0,1.6666666666666667,April,23
Troupeau135,minifarm,510.0,6.0,2.8333333333333335,April,23
Troupeau149,minifarm,510.0,6.0,2.8333333333333335,April,23
Troupeau191,minifarm,780.0,6.0,4.333333333333333,April,23
Troupeau208,minifarm,600.0,6.0,1.6666666666666667,April,23
Troupeau228,minifarm,780.0,6.0,4.333333333333333,April,23
Troupeau230,minifarm,510.0,6.0,2.8333333333333335,April,23
Troupeau234,minifarm,510.0,6.0,1.4166666666666667,April,23
Troupeau247,minifarm,600.0,6.0,1.6666666666666667,April,23
Troupeau261,minifarm,870.0,6.0,2.4166666666666665,April,23
Troupeau263,minifarm,510.0,6.0,2.8333333333333335,April,23
Troupeau279,minifarm,420.0,6.0,1.1666666666666667,April,23
Troupeau299,minifarm,600.0,6.0,3.3333333333333335,April,23
Troupeau300,minifarm,690.0,6.0,1.9166666666666667,April,23
Troupeau306,minifarm,780.0,6.0,2.1666666666666665,April,23
Troupeau311,minifarm,870.0,6.0,2.4166666666666665,April,23
Troupeau315,minifarm,600.0,6.0,1.6666666666666667,April,23
Troupeau358,medium,57.0,3.0,0.31666666666666665,April,23
Troupeau11,minifarm,600.0,6.0,1.6666666666666667,May,23
Troupeau18,minifarm,510.0,6.0,1.4166666666666667,May,23
Troupeau19,minifarm,870.0,6.0,2.4166666666666665,May,23
Troupeau30,medium,57.0,3.0,0.6333333333333333,May,23
Troupeau39,minifarm,780.0,6.0,4.333333333333333,May,23
Troupeau41,minifarm,600.0,6.0,1.6666666666666667,May,23
Troupeau47,minifarm,780.0,6.0,4.333333333333333,May,23
Troupeau61,minifarm,690.0,6.0,1.9166666666666667,May,23
Troupeau65,minifarm,870.0,6.0,2.4166666666666665,May,23
Troupeau100,minifarm,780.0,6.0,4.333333333333333,May,23
Troupeau105,minifarm,600.0,6.0,1.6666666666666667,May,23
Troupeau114,minifarm,420.0,6.0,1.1666666666666667,May,23
Troupeau124,minifarm,600.0,6.0,3.3333333333333335,May,23
Troupeau128,minifarm,780.0,6.0,4.333333333333333,May,23
Troupeau129,minifarm,510.0,6.0,1.4166666666666667,May,23
Troupeau135,minifarm,600.0,6.0,3.3333333333333335,May,23
Troupeau149,minifarm,780.0,6.0,4.333333333333333,May,23
Troupeau191,minifarm,780.0,6.0,4.333333333333333,May,23
Troupeau199,medium,68.0,3.0,0.3777777777777778,May,23
Troupeau208,minifarm,510.0,6.0,1.4166666666666667,May,23
Troupeau228,minifarm,420.0,6.0,2.3333333333333335,May,23
Troupeau230,minifarm,420.0,6.0,2.3333333333333335,May,23
Troupeau234,minifarm,870.0,6.0,2.4166666666666665,May,23
Troupeau247,minifarm,510.0,6.0,1.4166666666666667,May,23
Troupeau261,minifarm,600.0,6.0,1.6666666666666667,May,23
Troupeau263,minifarm,510.0,6.0,2.8333333333333335,May,23
Troupeau279,minifarm,420.0,6.0,1.1666666666666667,May,23
Troupeau299,minifarm,420.0,6.0,2.3333333333333335,May,23
Troupeau300,minifarm,510.0,6.0,1.4166666666666667,May,23
Troupeau306,minifarm,780.0,6.0,2.1666666666666665,May,23
Troupeau311,minifarm,690.0,6.0,1.9166666666666667,May,23
Troupeau315,minifarm,510.0,6.0,1.4166666666666667,May,23
Troupeau358,medium,45.0,3.0,0.25,May,23
Troupeau11,minifarm,510.0,6.0,1.4166666666666667,June,23
Troupeau18,minifarm,510.0,6.0,1.4166666666666667,June,23
Troupeau19,minifarm,510.0,6.0,1.4166666666666667,June,23
Troupeau30,medium,79.0,3.0,0.8777777777777778,June,23
Troupeau39,minifarm,600.0,6.0,3.3333333333333335,June,23
Troupeau41,minifarm,510.0,6.0,1.4166666666666667,June,23
Troupeau47,minifarm,870.0,6.0,4.833333333333333,June,23
Troupeau61,minifarm,780.0,6.0,2.1666666666666665,June,23
Troupeau65,minifarm,510.0,6.0,1.4166666666666667,June,23
Troupeau100,minifarm,600.0,6.0,3.3333333333333335,June,23
Troupeau105,minifarm,420.0,6.0,1.1666666666666667,June,23
Troupeau114,minifarm,420.0,6.0,1.1666666666666667,June,23
Troupeau124,minifarm,690.0,6.0,3.8333333333333335,June,23
Troupeau128,minifarm,600.0,6.0,3.3333333333333335,June,23
Troupeau129,minifarm,690.0,6.0,1.9166666666666667,June,23
Troupeau135,minifarm,600.0,6.0,3.3333333333333335,June,23
Troupeau149,minifarm,870.0,6.0,4.833333333333333,June,23
Troupeau191,minifarm,780.0,6.0,4.333333333333333,June,23
Troupeau199,medium,12.0,3.0,0.06666666666666667,June,23
Troupeau208,minifarm,420.0,6.0,1.1666666666666667,June,23
Troupeau228,minifarm,420.0,6.0,2.3333333333333335,June,23
Troupeau230,minifarm,420.0,6.0,2.3333333333333335,June,23
Troupeau234,minifarm,690.0,6.0,1.9166666666666667,June,23
Troupeau247,minifarm,510.0,6.0,1.4166666666666667,June,23
Troupeau261,minifarm,780.0,6.0,2.1666666666666665,June,23
Troupeau263,minifarm,690.0,6.0,3.8333333333333335,June,23
Troupeau279,minifarm,780.0,6.0,2.1666666666666665,June,23
Troupeau299,minifarm,420.0,6.0,2.3333333333333335,June,23
Troupeau300,minifarm,870.0,6.0,2.4166666666666665,June,23
Troupeau306,minifarm,510.0,6.0,1.4166666666666667,June,23
Troupeau311,minifarm,780.0,6.0,2.1666666666666665,June,23
Troupeau315,minifarm,780.0,6.0,2.1666666666666665,June,23
Troupeau11,minifarm,780.0,6.0,2.1666666666666665,July,24
Troupeau18,minifarm,690.0,6.0,1.9166666666666667,July,24
Troupeau19,minifarm,780.0,6.0,2.1666666666666665,July,24
Troupeau30,medium,5.0,3.0,0.05555555555555556,July,24
Troupeau39,minifarm,420.0,6.0,2.3333333333333335,July,24
Troupeau41,minifarm,780.0,6.0,2.1666666666666665,July,24
Troupeau47,minifarm,690.0,6.0,3.8333333333333335,July,24
Troupeau61,minifarm,780.0,6.0,2.1666666666666665,July,24
Troupeau65,minifarm,690.0,6.0,1.9166666666666667,July,24
Troupeau92,large,423.0,12.0,0.5875,July,24
Troupeau100,minifarm,420.0,6.0,2.3333333333333335,July,24
Troupeau105,minifarm,600.0,6.0,1.6666666666666667,July,24
Troupeau114,minifarm,420.0,6.0,1.1666666666666667,July,24
Troupeau124,minifarm,870.0,6.0,4.833333333333333,July,24
Troupeau128,minifarm,600.0,6.0,3.3333333333333335,July,24
Troupeau129,minifarm,600.0,6.0,1.6666666666666667,July,24
Troupeau135,minifarm,510.0,6.0,2.8333333333333335,July,24
Troupeau149,minifarm,420.0,6.0,2.3333333333333335,July,24
Troupeau191,minifarm,600.0,6.0,3.3333333333333335,July,24
Troupeau199,medium,61.0,3.0,0.33888888888888885,July,24
Troupeau208,minifarm,600.0,6.0,1.6666666666666667,July,24
Troupeau220,medium,50.0,3.0,0.2777777777777778,July,24
Troupeau228,minifarm,600.0,6.0,3.3333333333333335,July,24
Troupeau230,minifarm,510.0,6.0,2.8333333333333335,July,24
Troupeau234,minifarm,870.0,6.0,2.4166666666666665,July,24
Troupeau247,minifarm,690.0,6.0,1.9166666666666667,July,24
Troupeau261,minifarm,690.0,6.0,1.9166666666666667,July,24
Troupeau263,minifarm,510.0,6.0,2.8333333333333335,July,24
Troupeau279,minifarm,690.0,6.0,1.9166666666666667,July,24
Troupeau299,minifarm,510.0,6.0,2.8333333333333335,July,24
Troupeau300,minifarm,510.0,6.0,1.4166666666666667,July,24
Troupeau306,minifarm,780.0,6.0,2.1666666666666665,July,24
Troupeau311,minifarm,870.0,6.0,2.4166666666666665,July,24
Troupeau315,minifarm,420.0,6.0,1.1666666666666667,July,24
Troupeau339,large,2.0,11.0,0.00303030303030303,July,24
Troupeau353,medium,61.0,3.0,0.33888888888888885,July,24
Troupeau358,medium,61.0,3.0,0.33888888888888885,July,24
Troupeau384,medium,27.0,3.0,0.15,July,24
Troupeau443,medium,61.0,3.0,0.33888888888888885,July,24
Troupeau480,large,538.0,11.0,0.8151515151515151,July,24
Troupeau505,medium,84.0,3.0,0.4666666666666667,July,24
Troupeau518,medium,27.0,3.0,0.15,July,24
Troupeau519,large,84.0,11.0,0.1272727272727273,July,24
Troupeau537,large,2.0,11.0,0.00303030303030303,July,24
Troupeau563,medium,61.0,3.0,0.33888888888888885,July,24
Troupeau11,minifarm,510.0,6.0,1.4166666666666667,August,24
Troupeau14,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau18,minifarm,420.0,6.0,1.1666666666666667,August,24
Troupeau19,minifarm,870.0,6.0,2.4166666666666665,August,24
Troupeau22,medium,100.0,11.0,0.30303030303030304,August,24
Troupeau30,medium,554.0,11.0,1.678787878787879,August,24
Troupeau39,minifarm,420.0,6.0,2.3333333333333335,August,24
Troupeau41,minifarm,420.0,6.0,1.1666666666666667,August,24
Troupeau44,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau47,minifarm,600.0,6.0,3.3333333333333335,August,24
Troupeau48,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau59,small,5.0,2.0,0.04166666666666666,August,24
Troupeau61,minifarm,600.0,6.0,1.6666666666666667,August,24
Troupeau65,minifarm,420.0,6.0,1.1666666666666667,August,24
Troupeau81,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau87,small,5.0,2.0,0.04166666666666666,August,24
Troupeau88,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau92,large,442.0,36.0,0.20462962962962963,August,24
Troupeau99,small,5.0,2.0,0.04166666666666666,August,24
Troupeau100,minifarm,690.0,6.0,3.8333333333333335,August,24
Troupeau105,minifarm,420.0,6.0,1.1666666666666667,August,24
Troupeau112,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau113,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau114,minifarm,780.0,6.0,2.1666666666666665,August,24
Troupeau124,minifarm,870.0,6.0,4.833333333333333,August,24
Troupeau128,minifarm,870.0,6.0,4.833333333333333,August,24
Troupeau129,minifarm,420.0,6.0,1.1666666666666667,August,24
Troupeau135,minifarm,510.0,6.0,2.8333333333333335,August,24
Troupeau140,small,5.0,2.0,0.04166666666666666,August,24
Troupeau149,minifarm,780.0,6.0,4.333333333333333,August,24
Troupeau170,small,22.0,3.0,0.12222222222222222,August,24
Troupeau172,small,35.0,2.0,0.2916666666666667,August,24
Troupeau174,medium,513.0,11.0,0.7772727272727272,August,24
Troupeau191,minifarm,420.0,6.0,2.3333333333333335,August,24
Troupeau199,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau208,minifarm,690.0,6.0,1.9166666666666667,August,24
Troupeau220,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau224,small,5.0,2.0,0.08333333333333333,August,24
Troupeau225,small,29.0,1.0,0.48333333333333334,August,24
Troupeau228,minifarm,600.0,6.0,3.3333333333333335,August,24
Troupeau229,small,35.0,2.0,0.2916666666666667,August,24
Troupeau230,minifarm,690.0,6.0,3.8333333333333335,August,24
Troupeau234,minifarm,420.0,6.0,1.1666666666666667,August,24
Troupeau241,large,424.0,35.0,0.2019047619047619,August,24
Troupeau247,minifarm,420.0,6.0,1.1666666666666667,August,24
Troupeau255,small,5.0,2.0,0.04166666666666666,August,24
Troupeau259,medium,224.0,11.0,0.6787878787878788,August,24
Troupeau261,minifarm,600.0,6.0,1.6666666666666667,August,24
Troupeau263,minifarm,780.0,6.0,4.333333333333333,August,24
Troupeau268,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau279,minifarm,510.0,6.0,1.4166666666666667,August,24
Troupeau299,minifarm,420.0,6.0,2.3333333333333335,August,24
Troupeau300,minifarm,600.0,6.0,1.6666666666666667,August,24
Troupeau302,medium,472.0,11.0,0.7151515151515151,August,24
Troupeau306,minifarm,780.0,6.0,2.1666666666666665,August,24
Troupeau311,minifarm,420.0,6.0,1.1666666666666667,August,24
Troupeau315,minifarm,510.0,6.0,1.4166666666666667,August,24
Troupeau317,small,5.0,2.0,0.04166666666666666,August,24
Troupeau320,small,5.0,2.0,0.04166666666666666,August,24
Troupeau323,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau326,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau334,large,424.0,35.0,0.4038095238095238,August,24
Troupeau339,large,1474.0,35.0,0.7019047619047619,August,24
Troupeau340,small,22.0,3.0,0.12222222222222222,August,24
Troupeau353,medium,183.0,11.0,0.2772727272727273,August,24
Troupeau354,medium,100.0,11.0,0.30303030303030304,August,24
Troupeau358,medium,595.0,11.0,0.9015151515151516,August,24
Troupeau366,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau373,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau378,small,5.0,2.0,0.04166666666666666,August,24
Troupeau384,medium,430.0,11.0,0.6515151515151516,August,24
Troupeau394,large,424.0,35.0,0.4038095238095238,August,24
Troupeau397,small,13.0,2.0,0.21666666666666667,August,24
Troupeau398,large,424.0,35.0,0.4038095238095238,August,24
Troupeau399,small,80.0,2.0,0.6666666666666666,August,24
Troupeau403,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau409,medium,100.0,11.0,0.30303030303030304,August,24
Troupeau414,small,5.0,2.0,0.08333333333333333,August,24
Troupeau419,large,1081.0,35.0,0.5147619047619048,August,24
Troupeau437,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau443,medium,142.0,11.0,0.21515151515151515,August,24
Troupeau448,small,5.0,2.0,0.04166666666666666,August,24
Troupeau449,medium,100.0,11.0,0.30303030303030304,August,24
Troupeau470,small,5.0,2.0,0.04166666666666666,August,24
Troupeau476,medium,100.0,11.0,0.30303030303030304,August,24
Troupeau477,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau480,large,1081.0,35.0,0.5147619047619048,August,24
Troupeau481,small,5.0,2.0,0.08333333333333333,August,24
Troupeau485,large,424.0,35.0,0.2019047619047619,August,24
Troupeau487,large,424.0,35.0,0.2019047619047619,August,24
Troupeau493,medium,100.0,11.0,0.30303030303030304,August,24
Troupeau499,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau504,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau505,medium,142.0,11.0,0.21515151515151515,August,24
Troupeau513,large,424.0,35.0,0.4038095238095238,August,24
Troupeau518,medium,554.0,11.0,0.8393939393939395,August,24
Troupeau519,large,1606.0,35.0,0.7647619047619048,August,24
Troupeau525,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau527,small,5.0,2.0,0.08333333333333333,August,24
Troupeau532,small,65.0,2.0,0.5416666666666666,August,24
Troupeau537,large,424.0,35.0,0.2019047619047619,August,24
Troupeau555,medium,100.0,11.0,0.15151515151515152,August,24
Troupeau558,large,424.0,35.0,0.4038095238095238,August,24
