exp_simu,cycle,nb_minifarms,cspNumber,crop_residue_price,delivered_price,collected_price,month,yearNb,biomass4milk,milk4minifarm,milk4collected,milk4traditional,milk2autoconsumption,milk2milkery,milk2market,producedMilk,minifarmIncome,minifarmExpense,collectedIncome,collectedExpense,traditionalIncome,traditionalExpense,producedCI,collectedCI,biomassHead,biomassHa,cowDensity,cowNb,milkingNb,minifarmNb,collectedNb,traditionalNb,pastoral4minifarm,pastoral4collected,pastoral4others,nmPastoral4collected,nmPastoral4others,residue4minifarm,residue4collected,residue4others,complement4minifarm,complement4collected,complement4others
0,1,30,17,50,340,300,1,0,43.35203108359523,219.83220310222072,14.511036755943708,0.08673070946261599,598.0,92815.78763744165,50318.90679659598,148342.09834087332,496322.5855084336,81780.16962893897,80899.64599018729,19479.439292930798,68.34062105573834,0.0,1815.0743362541748,2614.9374606025867,106.43829595424025,33.14535452257041,0.31140440783475337,247621,72541,215,33169,214452,83.77627080296098,83.77627080296084,83.77627080296132,83.77627080296097,83.77627080296152,126.22372919703902,24.344442596355325,1.715067507899216,30.0,0.6549553208773355,0.0
0,1,30,17,50,340,300,1,0,39.6444013510344,221.85522105059675,14.953453762242042,0.10846218093695646,817.119632390837,94615.98599464864,61836.153745219206,162435.065395548,490533.843241112,77806.59831672555,82642.71521481064,19303.53114564911,106.45458361590693,0.0,2256.0107253254146,3055.6119589103973,109.86530587079005,33.14535452257041,0.30169082277486087,239897,70224,207,35185,204712,86.47362806746229,86.47362806746214,86.47362806746158,86.4736280674623,86.47362806746233,123.52637193253767,24.793703641748476,1.7114028486216557,30.0,0.5954549813021383,0.0
0,2,30,17,50,340,300,2,0,1.9876207356088191,314.5,98.46066476546366,93.75,14446.0,615342.25,970898.25,6818902.75,682165.0,36890.0,543077.445652174,2004.891304347826,51444.17177914111,0.0,1241.289588867505,1947.7675018123716,431.24812024402667,133.71064426060212,0.31005501933536644,246548,72224,217,34216,212332,210.0,187.98013570655914,187.5,187.5,187.5,0.0,0.0,0.0,30.0,0.6401809420788671,0.0
0,2,30,17,50,340,300,2,0,1.9871035289638548,314.5,98.56531463610776,93.75,14236.0,616981.625,867569.625,6545434.0,682165.0,36890.0,488427.32945091516,1841.430948419301,44997.199170124484,0.0,1240.9666116792257,1900.7202905463896,449.0822300921379,133.71064426060212,0.29774200647656174,236757,69307,217,33522,203235,210.0,187.9908021712907,187.5,187.5,187.5,0.0,0.0,0.0,30.0,0.6544028950542823,0.0
0,2,30,17,50,340,300,2,0,1.9878532767608557,314.5,98.1315562374149,93.75,14282.0,636248.5,895447.625,6629195.25,650715.0,35190.0,509823.79367720464,1756.5723793677205,45377.81194427978,0.0,1241.4348025614422,1931.1470509744504,443.2042149335935,133.71064426060212,0.30169082277486087,239897,70224,207,35185,204712,210.0,187.9465912359766,187.5,187.5,187.5,0.0,0.0,0.0,30.0,0.5954549813021383,0.0
0,2,30,17,50,340,300,2,0,1.987787266105739,314.5,98.56937956945573,93.75,14454.0,629034.375,883761.5,6848180.0,675875.0,36550.0,519906.5742397138,1961.5384615384614,47778.39212529274,0.0,1241.3935812507848,1845.512577220226,429.37942076772276,133.71064426060212,0.31140440783475337,247621,72541,215,33169,214452,210.0,187.991216490658,187.5,187.5,187.5,0.0,0.0,0.0,30.0,0.6549553208773355,0.0
0,3,30,17,50,340,300,3,0,2.646415224473642,262.0,74.49386183152393,70.3125,14236.0,465911.46875,652380.09375,4914744.625,532015.8333333334,36890.0,346173.9730657238,1841.430948419301,28102.52111736811,0.0,1652.7135533415433,2517.0221644855865,269.2079886801452,80.15452670914597,0.29774200647656174,236757,69307,217,33522,203235,210.0,187.9908021712907,187.5,187.5,187.5,0.0,0.0,0.0,30.0,0.6544028950542823,0.0
0,3,30,17,50,340,300,3,0,2.6479514653592218,257.6016937936847,74.40136846726668,70.3125,14454.0,474706.00472685945,663782.5156887828,5140806.239165642,525427.678008451,39004.53518573677,369272.7538510797,2093.266646819505,29840.15249926815,0.0,1653.6730617176656,2445.3386664080867,257.39689192736137,80.15452670914597,0.31140440783475337,247621,72541,215,33169,214452,202.59392100023825,187.82952812906692,187.5,187.5,187.5,6.849865634614267,0.1495451981561807,0.0,30.0,0.6549553208773355,0.0
0,3,30,17,50,340,300,3,0,2.647610228985525,258.5123176618508,74.32856455232782,70.3125,14446.0,464420.88716963027,729373.4107629913,5119089.360432621,528777.3988878971,39184.403896793585,383490.6478109364,2129.587168303999,32130.523298276366,0.0,1653.4599569423233,2580.676176638389,258.5171073216783,80.15452670914597,0.31005501933536644,246548,72224,217,34216,212332,203.47562872949692,187.84090976834506,187.5,187.5,187.5,6.343973908185025,0.13537637310218809,0.0,30.0,0.6401809420788671,0.0
0,3,30,17,50,340,300,3,0,2.6476480985600745,261.4517756219814,74.10632779305304,70.3125,14282.0,479969.1230899781,673304.613213772,4977190.83005375,503672.33059788146,35465.242768465905,360558.1186238543,1770.3116190581984,28340.681961321872,0.0,1653.4834677555552,2559.911486774966,265.68433859508514,80.15452670914597,0.30169082277486087,239897,70224,207,35185,204712,209.1168681225693,187.92906239345783,187.5,187.5,187.5,0.7978051259881325,0.01583523454593378,0.0,30.0,0.5954549813021383,0.0
0,4,30,17,50,340,300,4,0,4.2859701818213365,224.5,52.278661521501384,40.3590057480092,14454.0,224730.45281273688,278872.63825625647,2032826.025312496,457882.0833333333,150500.0,174357.3388898517,18441.14490161002,11613.449346738176,0.0,2676.6849430181255,3417.3220055534853,224.99151990324376,70.06335102331074,0.31140440783475337,247621,48409,215,33169,214452,0.0,167.99597095954653,177.08805210382243,177.0880521038208,177.08805210381922,165.0,9.597189138260278,2.06874667223051,75.0,7.566691785983421,0.0
0,4,30,17,50,340,300,4,0,4.244347423437394,224.5,52.70323851680393,40.88807538673892,14446.0,221189.7300995437,310293.9674016718,2051293.8448473755,459193.3333333333,151900.0,182402.21805926142,19684.239130434784,12633.475463502638,0.0,2650.690339110611,3587.0707706117014,225.97070408180608,70.06335102331074,0.31005501933536644,246548,48192,217,34216,212332,0.0,168.534321532955,177.8587559014845,177.85875590148763,177.85875590148424,165.0,9.22823555342232,1.9904135369963847,75.0,7.8048245614035086,0.0
0,4,30,17,50,340,300,4,0,3.971990560552628,224.5,54.50201268452754,45.66982731223725,14236.0,227722.8350998068,299526.042726075,2170621.4448360982,455828.3333333333,151900.0,169856.92176796455,14099.500831946756,12185.64055391631,0.0,2480.578206648946,3475.573616385754,235.31564072006793,70.06335102331074,0.29774200647656174,236757,46234,217,33522,203235,0.0,176.0303191411028,185.21404034516485,185.21404034516436,185.21404034516473,165.0,7.236720803661633,0.8148752853825858,75.0,5.8731700029877505,0.0
0,4,30,17,50,340,300,4,0,4.039361170543702,224.5,54.562192301267714,44.18237221797325,14282.0,235684.66993245616,305833.8553795486,2141305.8841969394,432444.5833333333,144900.0,177781.70359462337,18111.813643926787,11949.33638537502,0.0,2522.6629879809634,3497.7038087343426,232.23560590570588,70.06335102331074,0.30169082277486087,239897,46819,207,35185,204712,0.0,172.76281177107077,182.78978290683554,182.78978290683088,182.78978290683054,165.0,7.740462941644528,1.3440560605594234,75.0,7.704438418724133,0.0
0,5,30,17,50,340,300,5,0,7.58419946703637,224.5,32.53677733791455,23.4375,14236.0,134699.28125,164277.75,1144519.9375,455828.3333333333,151900.0,100955.09307404327,14099.500831946756,6166.334006372258,0.0,4736.4452564855355,5877.675471128648,323.8563828990704,96.42564925461089,0.29774200647656174,236757,46234,217,33522,203235,0.0,177.97990737974305,187.5,187.5,187.5,165.0,5.348819838661488,0.0,75.0,5.8731700029877505,0.0
0,5,30,17,50,340,300,5,0,7.533447765800874,224.5,33.88531615497076,23.4375,14446.0,142267.5625,184353.5625,1200963.0625,459193.3333333333,151900.0,116958.82019927536,19684.239130434784,7071.980901256208,0.0,4704.755491990825,5684.914537824489,310.99528548613335,96.42564925461089,0.31005501933536644,246548,48192,217,34216,212332,0.0,176.12609649122808,187.5,187.5,187.5,165.0,5.234649122807017,0.0,75.0,7.8048245614035086,0.0
0,5,30,17,50,340,300,5,0,7.552076219007073,224.5,33.80501130369254,23.4375,14454.0,145608.28125,166495.25,1203374.375,457882.0833333333,150500.0,112462.39098837209,18441.14490161002,6569.034049326698,0.0,4716.387358630599,5389.166178632884,309.6476698100533,96.42564925461089,0.31140440783475337,247621,48409,215,33169,214452,0.0,176.28786737000755,187.5,187.5,187.5,165.0,5.346646571213263,0.0,75.0,7.566691785983421,0.0
0,5,30,17,50,340,300,5,0,7.52658076474249,224.5,33.49386327957757,23.4375,14282.0,143331.15625,173384.65625,1167785.25,432444.5833333333,144900.0,108689.9880407654,18111.813643926787,6230.832283639597,0.0,4700.4677294905005,5777.072457768004,319.6174426776292,96.42564925461089,0.30169082277486087,239897,46819,207,35185,204712,0.0,176.47209932924218,187.5,187.5,187.5,165.0,4.874411302982732,0.0,75.0,7.704438418724133,0.0
0,6,30,17,50,340,300,6,0,9.303139644711571,224.5,30.669755325938723,17.297276008485472,14446.0,128696.56015679087,153677.78655293945,925058.0839323116,459193.3333333333,151900.0,105768.31452028024,19684.239130434784,5446.773318748892,0.0,5810.026357737366,6113.739997794344,222.99087062142115,69.13943870213492,0.31005501933536644,246548,48192,217,34216,212332,0.0,166.68749820678354,175.51336571377254,175.51336571377584,175.51336571377584,165.0,9.528350080800735,2.162275899800935,75.0,7.8048245614035086,0.0
0,6,30,17,50,340,300,6,0,8.075627661213547,224.5,31.959517995377837,21.338557829819663,14236.0,132333.30522620506,157337.26289276834,1057663.5900521234,455828.3333333333,151900.0,99150.86293939281,14099.500831946756,5763.081998956278,0.0,5043.387678097667,5953.667865894794,232.21257732599307,69.13943870213492,0.29774200647656174,236757,46234,217,33522,203235,0.0,173.94732477909136,182.77165739555514,182.77165739555753,182.77165739555676,165.0,8.457787491254491,1.3700351321545325,75.0,5.8731700029877505,0.0
0,6,30,17,50,340,300,6,0,9.515448119368475,224.5,30.29228515152552,16.850108003344026,14454.0,130397.81859016666,136316.57828691174,904885.7237120686,457882.0833333333,150500.0,100678.38805832114,18441.14490161002,4952.948250637175,0.0,5942.617634970867,5839.319261077975,222.02459876169686,69.13943870213492,0.31140440783475337,247621,48409,215,33169,214452,0.0,166.13623625136333,174.75282504311258,174.75282504311045,174.7528250431096,165.0,9.877915846390492,2.20734776224001,75.0,7.566691785983421,0.0
0,6,30,17,50,340,300,6,0,8.361218867405357,224.5,32.21720700756484,20.041247038760535,14282.0,137842.8283499925,159828.21121466998,1023628.0966091382,432444.5833333333,144900.0,104512.2858452601,18111.813643926787,5482.518528649628,0.0,5221.761295264217,5942.341770532725,229.17315835533643,69.13943870213492,0.30169082277486087,239897,46819,207,35185,204712,0.0,170.86461447935764,180.37936818717864,180.3793681871801,180.37936818718023,165.0,8.439246117646666,1.6866270748366374,75.0,7.704438418724133,0.0
0,7,30,17,50,340,300,7,0,13.530143715991676,224.5,25.03075202164191,10.166141736538805,14282.0,106489.22494022614,105971.51461834802,580124.9142307284,432444.5833333333,144900.0,80957.28968539528,18111.813643926787,2899.915541118064,0.0,8449.9141597511,7219.497135544152,208.24643342771304,62.826037840737044,0.30169082277486087,239897,46819,207,35185,204712,0.0,157.8935996526541,163.9082009362347,163.9082009362355,163.90820093623506,165.0,9.911932966874176,2.3576258422268377,75.0,7.704438418724133,0.0
0,7,30,17,50,340,300,7,0,17.787594030957532,224.5,22.62998396146431,6.997731210843031,14454.0,97319.143263058,80635.72912199183,442473.1671860629,457882.0833333333,150500.0,74982.9035048865,18441.14490161002,2177.761182723542,0.0,11108.799497792892,7302.125118746684,201.75063762769747,62.826037840737044,0.31140440783475337,247621,48409,215,33169,214452,0.0,153.42804907878335,158.7954401282583,158.79544012826025,158.7954401282605,165.0,10.32642111487203,2.4009298090884514,75.0,7.566691785983421,0.0
0,7,30,17,50,340,300,7,0,16.937560662627572,224.5,23.057068777917486,7.421430965355034,14446.0,96495.65753653106,92791.28646707076,464601.3637203195,459193.3333333333,151900.0,79268.78711424881,19684.239130434784,2451.1096671520972,0.0,10577.934219159612,7614.735911713073,202.62867530869477,62.826037840737044,0.31005501933536644,246548,48192,217,34216,212332,0.0,154.0675388112743,159.48653276440768,159.48653276441084,159.48653276441075,165.0,9.968010999475412,2.38775678015705,75.0,7.8048245614035086,0.0
0,7,30,17,50,340,300,7,0,12.634082963057715,224.5,24.461845756176306,11.557125574745388,14236.0,100435.81659061296,105530.57959336996,620716.3407172805,455828.3333333333,151900.0,75619.70000414603,14099.500831946756,3279.7718355171205,0.0,7890.290994938136,7345.252329354659,211.0083107997148,62.826037840737044,0.29774200647656174,236757,46234,217,33522,203235,0.0,159.713529972014,166.08204057324875,166.0820405732461,166.08204057324488,165.0,10.695306715609426,2.4093603463465647,75.0,5.8731700029877505,0.0
0,8,30,17,50,340,300,8,0,32.63226007763478,224.5,15.05888342122343,0.0119843672438136,539.0,63376.43327860237,41762.27342016643,105994.71776122334,592296.6666666666,144900.0,66328.63795430257,27008.97406330686,9.056100512192621,0.0,1831.8140020944163,2914.2347278271404,84.87233114007203,25.60520341246878,0.30169082277486087,239897,46819,207,35185,204712,0.0,64.8285096150206,66.80196571653707,66.80196571653653,66.80196571653671,165.0,26.938152922385942,2.5704142804514194,75.0,7.704438418724133,0.0
0,8,30,17,50,340,300,8,0,34.208960944319074,224.5,15.16205229807808,0.0085876688908248,515.0,66253.05756987366,33964.36428437385,100958.95827799337,580346.6666666666,150500.0,65908.7602592116,27168.724576552184,4.421085553198005,0.0,1776.4847142617252,2561.614533013123,82.22492285997497,25.60520341246878,0.31140440783475337,247621,48409,215,33169,214452,0.0,62.62109925051458,64.71822329083491,64.71822329083555,64.71822329083557,165.0,26.66816581157397,2.573915049378215,75.0,7.566691785983421,0.0
0,8,30,17,50,340,300,8,0,40.118590698802734,224.5,12.582543311710088,0.01576337868990317,478.0,50487.10411047557,33454.970730909175,84850.82892198584,611011.6666666666,151900.0,52970.63501197779,19156.25608456812,11.341125192238989,0.0,1629.7841246718656,2517.272038461393,85.99795411966642,25.60520341246878,0.29774200647656174,236757,46234,217,33522,203235,0.0,65.49368398550564,67.6879296895119,67.68792968951297,67.68792968951263,165.0,21.577496400888077,2.6693337012001237,75.0,5.8731700029877505,0.0
0,8,30,17,50,340,300,8,0,32.660525387704276,224.5,15.449435586897613,0.00866297995450126,533.0,65114.092142120906,40155.018022685595,106032.3709614582,597551.6666666666,151900.0,71732.33927312617,29265.643592093365,4.523919139181532,0.0,1796.0464908525903,2784.053080590898,82.58277342955473,25.60520341246878,0.31005501933536644,246548,48192,217,34216,212332,0.0,62.93775227024733,64.99988306333763,64.9998830633386,64.99988306333806,165.0,27.08338770809622,2.5650072987565338,75.0,7.8048245614035086,0.0
0,9,30,17,50,340,300,9,0,16.72496489913473,224.5,19.83053141201586,0.0,302.0,39394.59375,25327.71875,65024.3125,673085.0,151900.0,50027.79513888889,15066.73052950036,0.0,0.0,1140.3514627530162,1886.052415548733,49.657633926362095,14.785163562113635,0.29774200647656174,236757,22016,217,33522,203235,0.0,36.49832244311994,39.084911590788415,39.43673921148383,39.34536466022866,165.0,34.64237767162848,5.070181992848324,75.0,8.211344922232389,0.0
0,9,30,17,50,340,300,9,0,15.060958933923317,224.5,21.64169694767442,0.0,397.0,44213.375,29837.0625,74447.4375,656237.5,144900.0,55853.49462365591,19099.55268997832,0.0,0.0,1375.6459997151312,2320.1405076868045,49.007667605279394,14.785163562113635,0.30169082277486087,239897,22298,207,35185,204712,0.0,36.25220333761156,38.57333111085182,38.8152019129543,38.82743651453,165.0,41.27849070353409,4.94926998267751,75.0,9.824127906976743,0.0
0,9,30,17,50,340,300,9,0,14.829032759560148,224.5,22.485060794780544,0.0,392.0,47718.4375,27709.1875,75819.625,652895.0,151900.0,60907.566437007874,21081.10296529665,0.0,0.0,1341.175654806798,2134.8743020269803,47.685612681926884,14.785163562113635,0.31005501933536644,246548,22991,217,34216,212332,0.0,35.1173936579788,37.53275797613428,37.75983996605921,37.76921301818987,165.0,41.02481399587179,4.9569295071104,75.0,10.075622775800712,0.0
0,9,30,17,50,340,300,9,0,15.341380805414547,224.5,22.372621240024554,0.0,361.0,48890.59375,23638.40625,72890.0,629332.5,150500.0,56903.79068047337,19964.985124956882,0.0,0.0,1304.1555795910529,1947.3983151490013,47.4789797129634,14.785163562113635,0.31140440783475337,247621,23112,215,33169,214452,0.0,34.904012979508686,37.37011971319115,37.63984291052298,37.599615664548594,165.0,40.5508335892354,4.94862496222418,75.0,9.884898710865562,0.0
0,10,30,17,50,340,300,10,0,15.673483953005691,224.5,22.485060794780544,0.0,392.0,47718.4375,27709.1875,75819.625,652895.0,151900.0,60907.566437007874,20913.502726516534,0.0,0.0,1341.1637516383794,2134.8553891326546,51.352463301230706,15.922089001781782,0.31005501933536644,246548,22991,217,34216,212332,0.0,37.81779382990805,40.41889090156937,40.62211204672682,40.630500216956534,165.0,40.519826325051426,4.9569295071104,75.0,10.075622775800712,0.0
0,10,30,17,50,340,300,10,0,15.91684893873159,224.5,21.64169694767442,0.0,397.0,44213.375,29837.0625,74447.4375,656237.5,144900.0,55853.49462365591,18937.690245740367,0.0,0.0,1375.633139850278,2320.118853968107,52.77617945198076,15.922089001781782,0.30169082277486087,239897,22298,207,35185,204712,0.0,39.03986625699408,41.53948033531151,41.75593634487741,41.76688538466522,165.0,40.75337882048304,4.94926998267751,75.0,9.824127906976743,0.0
0,10,30,17,50,340,300,10,0,17.716127745907677,224.5,19.83053141201586,0.0,302.0,39394.59375,25327.71875,65024.3125,673085.0,151900.0,50027.79513888889,14967.93902883939,0.0,0.0,1140.3427662742981,1886.038061230133,53.47612582517868,15.922089001781782,0.29774200647656174,236757,22016,217,33522,203235,0.0,39.304911028834674,42.09039949821999,42.40525851455935,42.323485226636265,165.0,34.31698938033887,5.070181992848324,75.0,8.211344922232389,0.0
0,10,30,17,50,340,300,10,0,16.222944327727344,224.5,22.372621240024554,0.0,361.0,48890.59375,23638.40625,72890.0,629332.5,150500.0,56903.79068047337,19813.08533449247,0.0,0.0,1304.144379977199,1947.3816178706254,51.12994100658599,15.922089001781782,0.31140440783475337,247621,23112,215,33169,214452,0.0,37.588004951375105,40.24374634623026,40.48512813549416,40.44912780364821,165.0,40.078069968821126,4.94862496222418,75.0,9.884898710865562,0.0
0,11,30,17,50,340,300,11,0,16.094078822222365,224.5,30.773702565358185,6.558457586729037,14118.0,64119.953062364264,53079.99361216674,232439.3044444247,597551.6666666666,151900.0,74981.24392267854,14893.700787401574,2448.394651822764,0.0,10051.35766720411,5778.96589049212,198.0347653903667,61.401673012184894,0.31005501933536644,246548,22991,217,34216,212332,0.0,145.83989641852796,155.87072289169066,155.11945638422407,155.08844705521125,165.0,19.699510485570404,4.622809247078013,75.0,10.075622775800712,0.0
0,11,30,17,50,340,300,11,0,12.2956273318341,224.5,32.20510432613413,10.487514875381695,13894.0,64435.59780833762,59350.497241700024,302105.1033054222,611011.6666666666,151900.0,72076.20181672093,11791.666666666666,3260.5169680962936,0.0,7679.059742551408,5726.478389871607,206.2244214002717,61.401673012184894,0.29774200647656174,236757,22016,217,33522,203235,0.0,151.05331119895519,162.3167001926067,161.15273158409298,161.4550305027147,165.0,20.550671520358467,4.463323608008061,75.0,8.211344922232389,0.0
0,11,30,17,50,340,300,11,0,13.113432643512546,224.5,32.24676338519208,9.164870605548568,13958.0,66240.51378960941,60198.40936728262,283759.9959244972,592296.6666666666,144900.0,73842.88577886825,13356.451612903225,2834.474153222021,0.0,8189.820454513206,5817.541524021422,203.5251601206523,61.401673012184894,0.30169082277486087,239897,22298,207,35185,204712,0.0,150.07607216398833,160.1921449101125,159.39195184850269,159.35147551482606,165.0,19.122412043016553,4.4716480587707235,75.0,9.824127906976743,0.0
0,11,30,17,50,340,300,11,0,16.88051476597343,224.5,30.61103707646452,6.1496892524159374,14118.0,65245.40634231596,46250.391033769985,221826.68921259037,580346.6666666666,150500.0,70742.20538283499,14297.041420118343,2181.519569119492,0.0,10542.515434845483,5477.570154073992,197.1766342009124,61.401673012184894,0.31140440783475337,247621,23112,215,33169,214452,0.0,144.95374249865452,155.19529840966558,154.30295990008585,154.43604567495922,165.0,20.451479745727458,4.644204394199171,75.0,9.884898710865562,0.0
0,12,30,17,50,340,300,12,1,7.602245638466476,216.47202482291962,35.348351147180914,13.461388544629155,13894.0,70945.88803131318,68561.81426792851,368133.2805723234,529296.5540667436,69821.90204475478,71249.46029909476,5522.011467667529,3308.691741045633,0.0,4747.938583090407,4200.718398638335,151.11918729331848,44.99453004181998,0.29774200647656174,236757,22016,217,33522,203235,118.94404964583936,118.94404964583921,118.9440496458388,118.31358055799245,118.4773221933649,91.05595035416061,24.233696750570687,5.0165521672314295,30.0,1.9853613906678866,0.0
0,12,30,17,50,340,300,12,1,9.959006070585186,213.8627789282815,33.22132157999235,8.834999917449775,14118.0,70532.05515387798,54677.202367970895,283645.15406866185,506168.34809514665,71048.3417680649,69981.8950052427,7425.411730553656,2410.4970388549277,0.0,6219.867222778798,4165.045016809941,144.48905959512402,44.99453004181998,0.31140440783475337,247621,23112,215,33169,214452,113.72555785656309,113.72555785656306,113.72555785656361,113.24221849322214,113.31430503101714,96.27444214343691,28.318812971504943,4.920218868731491,30.0,1.9797421731123388,0.0
0,12,30,17,50,340,300,12,1,8.059803677894207,215.69359842349007,35.51925090620409,12.028610545528094,13958.0,73435.23620786799,69537.57231316439,349021.7607849127,507616.7576206523,67141.41708779185,72977.35775295652,6696.195091452759,2949.9625481655685,0.0,5033.726006651539,4321.019736942495,149.14119570484084,44.99453004181998,0.30169082277486087,239897,22298,207,35185,204712,117.38719684698019,117.38719684698003,117.38719684698222,116.9537685002332,116.93184430314881,92.61280315301981,28.157894498186153,4.90370128707245,30.0,1.805232558139535,0.0
0,12,30,17,50,340,300,12,1,9.587224017067278,214.1102510707854,33.432460394905725,9.271803289960413,14118.0,69525.42267034207,62237.697265219045,294637.7651973548,517099.77342106466,71530.25172546522,73553.46518428095,7707.358755256884,2672.043769855246,0.0,5987.676048354807,4386.901346691794,145.1178895225441,44.99453004181998,0.31005501933536644,246548,22991,217,34216,212332,114.22050214157079,114.22050214157133,114.22050214156754,113.81357509368627,113.7967787443385,95.77949785842921,28.338648940325875,4.926182265737534,30.0,1.9306049822064058,0.0
0,13,30,17,50,340,300,13,1,40.94750703769798,220.1056547381241,14.952069928949584,0.08590482544382429,614.0,92161.07351769166,60065.142020437845,157378.42305040476,504458.96819943126,82409.05093739352,87769.30436908767,21118.915447913503,64.99145507577818,0.0,1823.171992135853,2827.059172688169,106.90152539256016,33.14535452257041,0.31005501933536644,246548,72224,217,34216,212332,84.14087298416536,84.14087298416544,84.14087298416668,84.14087298416548,84.14087298416547,125.85912701583462,25.045284021204953,1.7092608463166576,30.0,0.6401809420788671,0.0
0,13,30,17,50,340,300,13,1,39.6444013510344,221.85522105059675,14.953453762242042,0.10846218093695646,817.119632390837,94615.98599464864,61836.153745219206,162435.065395548,490533.843241112,77806.59831672555,82642.71521481064,19303.53114564911,106.45458361590693,0.0,2256.0107253254146,3055.6119589103973,109.86530587079005,33.14535452257041,0.30169082277486087,239897,70224,207,35185,204712,86.47362806746229,86.47362806746214,86.47362806746158,86.4736280674623,86.47362806746233,123.52637193253767,24.793703641748476,1.7114028486216557,30.0,0.5954549813021383,0.0
0,13,30,17,50,340,300,13,1,50.54316791537686,222.71536623785147,11.757272665689126,0.1518059559668324,1190.0,69543.89568449713,48080.36280022038,125972.39821851093,513782.137065707,81150.5900586361,62006.20163589256,13023.146871759503,126.13174340686369,0.0,2481.3124619332834,2984.884763692795,111.32239926373845,33.14535452257041,0.29774200647656174,236757,69307,217,33522,203235,87.62048831713531,87.62048831713537,87.62048831713592,87.62048831713535,87.62048831713518,122.37951168286469,18.322822428604947,1.778086803104043,30.0,0.6544028950542823,0.0
0,13,30,17,50,340,300,13,1,43.35203108359523,219.83220310222072,14.511036755943708,0.08673070946261599,598.0,92815.78763744165,50318.90679659598,148342.09834087332,496322.5855084336,81780.16962893897,80899.64599018729,19479.439292930798,68.34062105573834,0.0,1815.0743362541748,2614.9374606025867,106.43829595424025,33.14535452257041,0.31140440783475337,247621,72541,215,33169,214452,83.77627080296098,83.77627080296084,83.77627080296132,83.77627080296097,83.77627080296152,126.22372919703902,24.344442596355325,1.715067507899216,30.0,0.6549553208773355,0.0
0,14,30,17,50,340,300,14,1,1.9876207356088191,314.5,98.46066476546366,93.75,14446.0,615342.25,970898.25,6818902.75,682165.0,36890.0,543077.445652174,2004.891304347826,51444.17177914111,0.0,1241.289588867505,1947.7675018123716,431.24812024402667,133.71064426060212,0.31005501933536644,246548,72224,217,34216,212332,210.0,187.98013570655914,187.5,187.5,187.5,0.0,0.0,0.0,30.0,0.6401809420788671,0.0
0,14,30,17,50,340,300,14,1,1.987787266105739,314.5,98.56937956945573,93.75,14454.0,629034.375,883761.5,6848180.0,675875.0,36550.0,519906.5742397138,1961.5384615384614,47778.39212529274,0.0,1241.3935812507848,1845.512577220226,429.37942076772276,133.71064426060212,0.31140440783475337,247621,72541,215,33169,214452,210.0,187.991216490658,187.5,187.5,187.5,0.0,0.0,0.0,30.0,0.6549553208773355,0.0
0,14,30,17,50,340,300,14,1,1.9871035289638548,314.5,98.56531463610776,93.75,14236.0,616981.625,867569.625,6545434.0,682165.0,36890.0,488427.32945091516,1841.430948419301,44997.199170124484,0.0,1240.9666116792257,1900.7202905463896,449.0822300921379,133.71064426060212,0.29774200647656174,236757,69307,217,33522,203235,210.0,187.9908021712907,187.5,187.5,187.5,0.0,0.0,0.0,30.0,0.6544028950542823,0.0
0,14,30,17,50,340,300,14,1,1.9878532767608557,314.5,98.1315562374149,93.75,14282.0,636248.5,895447.625,6629195.25,650715.0,35190.0,509823.79367720464,1756.5723793677205,45377.81194427978,0.0,1241.4348025614422,1931.1470509744504,443.2042149335935,133.71064426060212,0.30169082277486087,239897,70224,207,35185,204712,210.0,187.9465912359766,187.5,187.5,187.5,0.0,0.0,0.0,30.0,0.5954549813021383,0.0
0,15,30,17,50,340,300,15,1,2.647646459366861,261.4731073098421,74.10675119504624,70.3125,14282.0,479966.9152602846,673311.2367028526,4977195.245713137,503705.44804328517,35471.130314315444,360559.77174092934,1770.6055065382086,28340.681961321872,0.0,1653.4824444384963,2559.9278625278316,265.68433859508514,80.15452670914597,0.30169082277486087,239897,70224,207,35185,204712,209.1168681225693,187.92906239345783,187.5,187.5,187.5,0.8148704762766488,0.01617395614049921,0.0,30.0,0.5954549813021383,0.0
0,15,30,17,50,340,300,15,1,2.646415224473642,262.0,74.49386183152393,70.3125,14236.0,465911.46875,652380.09375,4914744.625,532015.8333333334,36890.0,346173.9730657238,1841.430948419301,28102.52111736811,0.0,1652.7135533415433,2517.0221644855865,269.2079886801452,80.15452670914597,0.29774200647656174,236757,69307,217,33522,203235,210.0,187.9908021712907,187.5,187.5,187.5,0.0,0.0,0.0,30.0,0.6544028950542823,0.0
0,15,30,17,50,340,300,15,1,2.6476249420781692,258.3244625012404,74.32455584253802,70.3125,14446.0,464424.9712769684,729328.5620858008,5119048.595862769,528444.5009846903,39130.05113699031,383472.5555335883,2126.633213966865,32130.523298276366,0.0,1653.4691420464767,2580.609592475574,258.5171073216783,80.15452670914597,0.31005501933536644,246548,72224,217,34216,212332,203.47562872949692,187.84090976834506,187.5,187.5,187.5,6.193689779696699,0.13216940527034948,0.0,30.0,0.6401809420788671,0.0
