#;bioma;champsTrouve;champsTrouvebiomass;consumed;eauTrouve;hcarbon_impact;herd_kmT;herd_size;htype;income;location;milk;milking_nb;name;pcTrouve;stock;stock_month;test;total_crb_consumed;total_pb_consumed;transhumance
802;0.0;true;true;0.0;true;0.0;0.0;30.0;'medium';0.0;{45571.544079449246,33392.06265814203,0.0};0.0;3.0;'Troupeau802';false;0.0;0.0;'ras';0.0;0.0;false
803;0.0;true;true;0.0;true;0.0;0.0;26.0;'medium';0.0;{91415.97165638024,56073.46370895548,0.0};0.0;2.0;'Troupeau803';false;0.0;0.0;'ras';0.0;0.0;false
804;0.0;false;true;0.0;true;0.0;0.0;38.0;'medium';0.0;{94144.80663119756,82115.0723228524,0.0};0.0;3.0;'Troupeau804';false;0.0;0.0;'ras';0.0;0.0;false
805;0.0;true;true;0.0;false;0.0;0.0;131.0;'large';0.0;{67947.99087295127,64473.982616664165,0.0};0.0;13.0;'Troupeau805';false;0.0;0.0;'ras';0.0;0.0;false
806;0.0;true;true;0.0;false;0.0;0.0;57.0;'medium';0.0;{85412.53471178212,64053.95667127873,0.0};0.0;5.0;'Troupeau806';false;0.0;0.0;'ras';0.0;0.0;false
807;0.0;true;true;0.0;true;0.0;10.0;15.0;'minifarm';0.0;{103422.84554557643,2730.168645005323,0.0};0.0;12.0;'Troupeau807';true;0.0;0.0;'cell653';0.0;0.0;false
808;0.0;true;true;0.0;true;0.0;0.0;12.0;'small';0.0;{89232.90367652637,51453.1783097157,0.0};0.0;1.0;'Troupeau808';false;0.0;0.0;'ras';0.0;0.0;false
809;0.0;false;true;0.0;false;0.0;0.0;173.0;'large';0.0;{115429.71943477265,66994.13828897676,0.0};0.0;17.0;'Troupeau809';false;0.0;0.0;'ras';0.0;0.0;false
810;0.0;true;true;0.0;true;0.0;0.0;36.0;'large';0.0;{57578.41796864546,41372.55562046528,0.0};0.0;3.0;'Troupeau810';false;0.0;0.0;'ras';0.0;0.0;false
811;0.0;true;true;0.0;false;0.0;0.0;19.0;'medium';0.0;{94690.57362616101,17851.102678880958,0.0};0.0;1.0;'Troupeau811';false;0.0;0.0;'ras';0.0;0.0;false
812;0.0;true;true;0.0;true;0.0;0.0;6.0;'small';0.0;{18828.96132623951,31711.95887660029,0.0};0.0;0.0;'Troupeau812';false;0.0;0.0;'ras';0.0;0.0;false
813;0.0;true;true;0.0;false;0.0;8.0;48.0;'medium';0.0;{91415.97165638024,25831.59564120421,0.0};0.0;4.0;'Troupeau813';true;0.0;0.0;'cell14128';0.0;0.0;false
814;0.0;false;true;0.0;false;0.0;0.0;4.0;'small';0.0;{75042.96180747631,82955.12421362326,0.0};0.0;0.0;'Troupeau814';false;0.0;0.0;'ras';0.0;0.0;false
815;0.0;true;true;0.0;false;0.0;0.0;37.0;'medium';0.0;{113792.41844988226,12810.791334255746,0.0};0.0;3.0;'Troupeau815';false;0.0;0.0;'ras';0.0;0.0;false
816;0.0;false;true;0.0;false;0.0;0.0;34.0;'medium';0.0;{117612.78741462651,74134.57936052914,0.0};0.0;3.0;'Troupeau816';false;0.0;0.0;'ras';0.0;0.0;false
817;0.0;true;true;0.0;false;0.0;0.0;328.0;'large';0.0;{39568.10713485114,51453.1783097157,0.0};0.0;32.0;'Troupeau817';false;0.0;0.0;'ras';0.0;0.0;false
818;0.0;false;true;0.0;true;0.0;10.0;210.0;'large';0.0;{117067.02041966304,1470.09080884902,0.0};0.0;21.0;'Troupeau818';true;0.0;0.0;'cell2271';0.0;0.0;false
819;0.0;true;true;0.0;false;0.0;0.0;34.0;'large';0.0;{103422.84554557643,55233.41181818461,0.0};0.0;3.0;'Troupeau819';false;0.0;0.0;'ras';0.0;0.0;false
820;0.0;true;true;0.0;true;0.0;5.0;15.0;'minifarm';0.0;{114338.18544484572,42632.63345662158,0.0};0.0;12.0;'Troupeau820';true;0.0;0.0;'cell22421';0.0;0.0;false
821;0.0;false;true;0.0;true;0.0;0.0;266.0;'large';0.0;{5184.786452152908,16170.99889733922,0.0};0.0;26.0;'Troupeau821';false;0.0;0.0;'ras';0.0;0.0;false
822;0.0;true;true;0.0;true;0.0;9.0;15.0;'minifarm';0.0;{117612.78741462651,25831.59564120421,0.0};0.0;12.0;'Troupeau822';true;0.0;0.0;'cell12579';0.0;0.0;false
823;0.0;true;true;0.0;true;0.0;0.0;186.0;'large';0.0;{272.88349748173204,41372.55562046528,0.0};0.0;18.0;'Troupeau823';false;0.0;0.0;'ras';0.0;0.0;false
824;0.0;true;true;0.0;true;0.0;8.0;15.0;'minifarm';0.0;{105605.9135254303,3150.194590390757,0.0};0.0;12.0;'Troupeau824';true;0.0;0.0;'cell424';0.0;0.0;false
825;0.0;true;true;0.0;false;0.0;0.0;26.0;'small';0.0;{120341.62238944383,50193.100473559396,0.0};0.0;2.0;'Troupeau825';false;0.0;0.0;'ras';0.0;0.0;false
826;0.0;true;true;0.0;true;0.0;0.0;135.0;'large';0.0;{70676.82584776859,56073.46370895548,0.0};0.0;13.0;'Troupeau826';false;0.0;0.0;'ras';0.0;0.0;false
827;0.0;true;true;0.0;true;0.0;0.0;37.0;'medium';0.0;{96873.64160601488,48933.0226374031,0.0};0.0;3.0;'Troupeau827';false;0.0;0.0;'ras';0.0;0.0;false
828;0.0;true;true;0.0;true;0.0;0.0;43.0;'medium';0.0;{90870.20466141676,55653.437763570044,0.0};0.0;4.0;'Troupeau828';false;0.0;0.0;'ras';0.0;0.0;false
829;0.0;true;true;0.0;true;0.0;0.0;162.0;'large';0.0;{58124.18496360892,32131.984821985723,0.0};0.0;16.0;'Troupeau829';false;0.0;0.0;'ras';0.0;0.0;false
830;0.0;true;true;0.0;true;0.0;0.0;18.0;'small';0.0;{120887.38938440729,31711.95887660029,0.0};0.0;1.0;'Troupeau830';false;0.0;0.0;'ras';0.0;0.0;false
831;0.0;false;true;0.0;true;0.0;0.0;129.0;'large';0.0;{88141.36968659944,77914.81286899805,0.0};0.0;12.0;'Troupeau831';false;0.0;0.0;'ras';0.0;0.0;false
832;0.0;true;true;0.0;true;0.0;0.0;41.0;'medium';0.0;{38476.573144924216,27511.699422745947,0.0};0.0;4.0;'Troupeau832';false;0.0;0.0;'ras';0.0;0.0;false
833;0.0;false;true;0.0;true;0.0;0.0;29.0;'medium';0.0;{61398.7869333897,3150.194590390757,0.0};0.0;2.0;'Troupeau833';false;0.0;0.0;'ras';0.0;0.0;false
834;0.0;false;true;0.0;false;0.0;0.0;199.0;'large';0.0;{818.650492445196,7350.4540442451,0.0};0.0;19.0;'Troupeau834';false;0.0;0.0;'ras';0.0;0.0;false
835;0.0;true;true;0.0;false;0.0;7.0;34.0;'medium';0.0;{99056.70958586872,12390.765388870312,0.0};0.0;3.0;'Troupeau835';true;0.0;0.0;'cell6815';0.0;0.0;false
836;0.0;true;true;0.0;false;0.0;0.0;41.0;'medium';0.0;{116521.25342469958,57333.54154511178,0.0};0.0;4.0;'Troupeau836';false;0.0;0.0;'ras';0.0;0.0;false
837;0.0;true;true;0.0;true;0.0;0.0;7.0;'small';0.0;{82683.6997369648,49353.04858278853,0.0};0.0;0.0;'Troupeau837';false;0.0;0.0;'ras';0.0;0.0;false
838;0.0;false;true;0.0;false;0.0;0.0;59.0;'medium';0.0;{121978.92337433422,80434.96854131066,0.0};0.0;5.0;'Troupeau838';false;0.0;0.0;'ras';0.0;0.0;false
839;0.0;true;true;0.0;true;0.0;7.0;15.0;'minifarm';0.0;{52666.51501397428,21211.310241964435,0.0};0.0;12.0;'Troupeau839';true;0.0;0.0;'cell11553';0.0;0.0;false
840;0.0;true;true;0.0;true;0.0;0.0;139.0;'large';0.0;{6822.0874370433,50613.126418944834,0.0};0.0;13.0;'Troupeau840';false;0.0;0.0;'ras';0.0;0.0;false
841;0.0;true;true;0.0;false;0.0;0.0;50.0;'medium';0.0;{71222.59284273206,58173.59343588265,0.0};0.0;5.0;'Troupeau841';false;0.0;0.0;'ras';0.0;0.0;false
842;0.0;false;true;0.0;false;0.0;0.0;6.0;'small';0.0;{124161.99135418807,61953.82694435156,0.0};0.0;0.0;'Troupeau842';false;0.0;0.0;'ras';0.0;0.0;false
843;0.0;true;true;0.0;false;0.0;0.0;157.0;'large';0.0;{20466.262311129904,62793.87883512243,0.0};0.0;15.0;'Troupeau843';false;0.0;0.0;'ras';0.0;0.0;false
844;0.0;true;true;0.0;true;0.0;0.0;12.0;'medium';0.0;{3547.485467262516,35492.1923850692,0.0};0.0;1.0;'Troupeau844';false;0.0;0.0;'ras';0.0;0.0;false
845;0.0;false;true;0.0;false;0.0;0.0;210.0;'large';0.0;{90324.4376664533,66994.13828897676,0.0};0.0;21.0;'Troupeau845';false;0.0;0.0;'ras';0.0;0.0;false
846;0.0;true;true;0.0;true;0.0;0.0;12.0;'small';0.0;{13371.29137660487,64894.008562049596,0.0};0.0;1.0;'Troupeau846';false;0.0;0.0;'ras';0.0;0.0;false
847;0.0;true;true;0.0;true;0.0;0.0;71.0;'large';0.0;{85412.53471178212,5670.350262703363,0.0};0.0;7.0;'Troupeau847';false;0.0;0.0;'ras';0.0;0.0;false
848;0.0;true;true;0.0;true;0.0;9.0;15.0;'minifarm';0.0;{57578.41796864546,24151.491859662474,0.0};0.0;12.0;'Troupeau848';true;0.0;0.0;'cell11553';0.0;0.0;false
849;0.0;true;true;0.0;false;0.0;0.0;165.0;'large';0.0;{24286.63127587415,65734.06045282046,0.0};0.0;16.0;'Troupeau849';false;0.0;0.0;'ras';0.0;0.0;false
850;0.0;true;true;0.0;true;0.0;0.0;17.0;'small';0.0;{32473.136200326113,25411.569695818776,0.0};0.0;1.0;'Troupeau850';false;0.0;0.0;'ras';0.0;0.0;false
851;0.0;true;true;0.0;true;0.0;10.0;15.0;'minifarm';0.0;{108334.74850024762,3570.2205357761914,0.0};0.0;12.0;'Troupeau851';true;0.0;0.0;'cell424';0.0;0.0;false
852;0.0;true;true;0.0;false;0.0;0.0;145.0;'large';0.0;{28107.0002406184,61533.80099896612,0.0};0.0;14.0;'Troupeau852';false;0.0;0.0;'ras';0.0;0.0;false
853;0.0;true;true;0.0;true;0.0;0.0;43.0;'medium';0.0;{6822.0874370433,57753.56749049722,0.0};0.0;4.0;'Troupeau853';false;0.0;0.0;'ras';0.0;0.0;false
854;0.0;true;true;0.0;true;0.0;0.0;3.0;'small';0.0;{32473.136200326113,32131.984821985723,0.0};0.0;0.0;'Troupeau854';false;0.0;0.0;'ras';0.0;0.0;false
855;0.0;false;true;0.0;true;0.0;0.0;14.0;'small';0.0;{27561.233245654937,1890.1167542344542,0.0};0.0;1.0;'Troupeau855';false;0.0;0.0;'ras';0.0;0.0;false
856;0.0;false;true;0.0;false;0.0;0.0;5.0;'small';0.0;{73405.66082258591,84215.20204977957,0.0};0.0;0.0;'Troupeau856';false;0.0;0.0;'ras';0.0;0.0;false
857;0.0;true;true;0.0;false;0.0;0.0;122.0;'large';0.0;{3547.485467262516,79174.89070515435,0.0};0.0;12.0;'Troupeau857';false;0.0;0.0;'ras';0.0;0.0;false
858;0.0;false;true;0.0;true;0.0;0.0;137.0;'large';0.0;{87595.60269163598,82535.09826823784,0.0};0.0;13.0;'Troupeau858';false;0.0;0.0;'ras';0.0;0.0;false
859;0.0;true;true;0.0;true;0.0;0.0;7.0;'small';0.0;{47208.84506433964,50193.100473559396,0.0};0.0;0.0;'Troupeau859';false;0.0;0.0;'ras';0.0;0.0;false
860;0.0;true;true;0.0;true;0.0;0.0;27.0;'medium';0.0;{67947.99087295127,9030.557825786836,0.0};0.0;2.0;'Troupeau860';false;0.0;0.0;'ras';0.0;0.0;false
861;0.0;true;true;0.0;true;0.0;0.0;14.0;'small';0.0;{68493.75786791474,77914.81286899805,0.0};0.0;1.0;'Troupeau861';false;0.0;0.0;'ras';0.0;0.0;false
862;0.0;false;true;0.0;true;0.0;0.0;22.0;'medium';0.0;{87595.60269163598,77494.78692361261,0.0};0.0;2.0;'Troupeau862';false;0.0;0.0;'ras';0.0;0.0;false
863;0.0;true;true;0.0;false;0.0;10.0;55.0;'medium';0.0;{94144.80663119756,19531.206460422694,0.0};0.0;5.0;'Troupeau863';true;0.0;0.0;'cell10944';0.0;0.0;false
864;0.0;true;true;0.0;false;0.0;0.0;18.0;'large';0.0;{96873.64160601488,61113.77505358069,0.0};0.0;1.0;'Troupeau864';false;0.0;0.0;'ras';0.0;0.0;false
865;0.0;false;true;0.0;false;0.0;0.0;26.0;'medium';0.0;{40113.874129814605,40952.529675079844,0.0};0.0;2.0;'Troupeau865';false;0.0;0.0;'ras';0.0;0.0;false
866;0.0;true;true;0.0;false;0.0;0.0;-33.0;'large';0.0;{87595.60269163598,66154.0863982059,0.0};0.0;-4.0;'Troupeau866';false;0.0;0.0;'ras';0.0;0.0;false
867;0.0;true;true;0.0;true;0.0;8.0;15.0;'minifarm';0.0;{106697.44751535723,34232.1145489129,0.0};0.0;12.0;'Troupeau867';true;0.0;0.0;'cell17596';0.0;0.0;false
868;0.0;false;true;0.0;false;0.0;0.0;12.0;'small';0.0;{71768.35983769552,83375.1501590087,0.0};0.0;1.0;'Troupeau868';false;0.0;0.0;'ras';0.0;0.0;false
869;0.0;true;true;0.0;true;0.0;0.0;86.0;'large';0.0;{19374.728321202976,48092.97074663223,0.0};0.0;8.0;'Troupeau869';false;0.0;0.0;'ras';0.0;0.0;false
870;0.0;true;true;0.0;true;0.0;10.0;15.0;'minifarm';0.0;{96873.64160601488,43472.68534739245,0.0};0.0;12.0;'Troupeau870';true;0.0;0.0;'cell22842';0.0;0.0;false
871;0.0;true;true;0.0;true;0.0;0.0;40.0;'medium';0.0;{51574.98102404735,4410.27242654706,0.0};0.0;4.0;'Troupeau871';false;0.0;0.0;'ras';0.0;0.0;false
872;0.0;true;true;0.0;true;0.0;0.0;37.0;'medium';0.0;{26469.699255728006,47672.94480124679,0.0};0.0;3.0;'Troupeau872';false;0.0;0.0;'ras';0.0;0.0;false
873;0.0;true;true;0.0;true;0.0;0.0;86.0;'large';0.0;{3001.7184722990523,51873.20425510113,0.0};0.0;8.0;'Troupeau873';false;0.0;0.0;'ras';0.0;0.0;false
874;0.0;true;true;0.0;false;0.0;10.0;53.0;'large';0.0;{112700.88445995533,15750.972951953785,0.0};0.0;5.0;'Troupeau874';true;0.0;0.0;'cell10285';0.0;0.0;false
875;0.0;true;true;0.0;true;0.0;0.0;44.0;'medium';0.0;{4093.2524622259803,75814.68314207088,0.0};0.0;4.0;'Troupeau875';false;0.0;0.0;'ras';0.0;0.0;false
876;0.0;true;true;0.0;true;0.0;0.0;37.0;'large';0.0;{89778.67067148983,20791.284296579,0.0};0.0;3.0;'Troupeau876';false;0.0;0.0;'ras';0.0;0.0;false
877;0.0;true;true;0.0;true;0.0;10.0;15.0;'minifarm';0.0;{92507.50564630715,46832.89291047592,0.0};0.0;12.0;'Troupeau877';true;0.0;0.0;'cell23298';0.0;0.0;false
878;0.0;true;true;0.0;true;0.0;7.0;4.0;'small';0.0;{108880.51549521108,32552.010767371157,0.0};0.0;0.0;'Troupeau878';true;0.0;0.0;'cell16459';0.0;0.0;false
879;0.0;true;true;0.0;false;0.0;0.0;19.0;'small';0.0;{272.88349748173204,84215.20204977957,0.0};0.0;1.0;'Troupeau879';false;0.0;0.0;'ras';0.0;0.0;false
880;0.0;true;true;0.0;true;0.0;0.0;-0.0;'small';0.0;{28107.0002406184,45992.841019705054,0.0};0.0;-0.0;'Troupeau880';false;0.0;0.0;'ras';0.0;0.0;false
881;0.0;true;true;0.0;false;0.0;8.0;21.0;'medium';0.0;{100148.24357579566,22471.388078120737,0.0};0.0;2.0;'Troupeau881';true;0.0;0.0;'cell10944';0.0;0.0;false
882;0.0;false;true;0.0;false;0.0;0.0;36.0;'medium';0.0;{75042.96180747631,85055.25394055044,0.0};0.0;3.0;'Troupeau882';false;0.0;0.0;'ras';0.0;0.0;false
883;0.0;true;true;0.0;true;0.0;0.0;26.0;'medium';0.0;{56486.88397871853,60693.749108195254,0.0};0.0;2.0;'Troupeau883';false;0.0;0.0;'ras';0.0;0.0;false
884;0.0;false;true;0.0;false;0.0;0.0;28.0;'medium';0.0;{109972.049485138,82955.12421362326,0.0};0.0;2.0;'Troupeau884';false;0.0;0.0;'ras';0.0;0.0;false
885;0.0;true;true;0.0;true;0.0;0.0;6.0;'small';0.0;{52120.74801901082,67414.1642343622,0.0};0.0;0.0;'Troupeau885';false;0.0;0.0;'ras';0.0;0.0;false
886;0.0;true;true;0.0;false;0.0;0.0;38.0;'medium';0.0;{59761.485948499314,32131.984821985723,0.0};0.0;3.0;'Troupeau886';false;0.0;0.0;'ras';0.0;0.0;false
887;0.0;true;true;0.0;false;0.0;0.0;38.0;'medium';0.0;{73951.42781754938,53973.33398202831,0.0};0.0;3.0;'Troupeau887';false;0.0;0.0;'ras';0.0;0.0;false
888;0.0;true;true;0.0;false;0.0;0.0;202.0;'large';0.0;{51029.21402908389,74134.57936052914,0.0};0.0;20.0;'Troupeau888';false;0.0;0.0;'ras';0.0;0.0;false
889;0.0;true;true;0.0;false;0.0;6.0;102.0;'large';0.0;{105605.9135254303,9030.557825786836,0.0};0.0;10.0;'Troupeau889';true;0.0;0.0;'cell4318';0.0;0.0;false
890;0.0;true;true;0.0;true;0.0;0.0;97.0;'large';0.0;{30290.068220472258,26251.621586589645,0.0};0.0;9.0;'Troupeau890';false;0.0;0.0;'ras';0.0;0.0;false
891;0.0;true;true;0.0;false;0.0;4.0;191.0;'large';0.0;{107788.98150528414,9030.557825786836,0.0};0.0;19.0;'Troupeau891';true;0.0;0.0;'cell4318';0.0;0.0;false
892;0.0;true;true;0.0;true;0.0;0.0;40.0;'medium';0.0;{37385.039154997285,11130.68755271401,0.0};0.0;4.0;'Troupeau892';false;0.0;0.0;'ras';0.0;0.0;false
893;0.0;true;true;0.0;true;0.0;0.0;87.0;'large';0.0;{71222.59284273206,76234.70908745631,0.0};0.0;8.0;'Troupeau893';false;0.0;0.0;'ras';0.0;0.0;false
894;0.0;true;true;0.0;true;0.0;9.0;130.0;'large';0.0;{94144.80663119756,46412.86696509049,0.0};0.0;13.0;'Troupeau894';true;0.0;0.0;'cell23757';0.0;0.0;false
895;0.0;false;true;0.0;true;0.0;0.0;-11.0;'small';0.0;{13917.058371568335,31291.932931214855,0.0};0.0;-2.0;'Troupeau895';false;0.0;0.0;'ras';0.0;0.0;false
896;0.0;true;true;0.0;false;0.0;0.0;25.0;'medium';0.0;{118704.32140455343,49353.04858278853,0.0};0.0;2.0;'Troupeau896';false;0.0;0.0;'ras';0.0;0.0;false
897;0.0;true;true;0.0;true;0.0;8.0;26.0;'medium';0.0;{112155.11746499187,31291.932931214855,0.0};0.0;2.0;'Troupeau897';true;0.0;0.0;'cell16459';0.0;0.0;false
898;0.0;true;true;0.0;false;0.0;0.0;17.0;'small';0.0;{78317.56377725709,68254.21612513307,0.0};0.0;1.0;'Troupeau898';false;0.0;0.0;'ras';0.0;0.0;false
899;0.0;true;true;0.0;true;0.0;10.0;258.0;'large';0.0;{96327.8746110514,34232.1145489129,0.0};0.0;25.0;'Troupeau899';true;0.0;0.0;'cell18487';0.0;0.0;false
900;0.0;true;true;0.0;false;0.0;0.0;20.0;'small';0.0;{83229.46673192827,68674.2420705185,0.0};0.0;2.0;'Troupeau900';false;0.0;0.0;'ras';0.0;0.0;false
901;0.0;true;true;0.0;true;0.0;0.0;41.0;'medium';0.0;{19920.495316166438,43892.71129277789,0.0};0.0;4.0;'Troupeau901';false;0.0;0.0;'ras';0.0;0.0;false
902;0.0;false;true;0.0;false;0.0;0.0;109.0;'large';0.0;{97965.1755959418,69934.3199066748,0.0};0.0;10.0;'Troupeau902';false;0.0;0.0;'ras';0.0;0.0;false
903;0.0;true;true;0.0;true;0.0;0.0;37.0;'medium';0.0;{6276.3204420798365,79174.89070515435,0.0};0.0;3.0;'Troupeau903';false;0.0;0.0;'ras';0.0;0.0;false
904;0.0;false;true;0.0;false;0.0;0.0;32.0;'medium';0.0;{120341.62238944383,46832.89291047592,0.0};0.0;3.0;'Troupeau904';false;0.0;0.0;'ras';0.0;0.0;false
905;0.0;false;true;0.0;true;0.0;0.0;27.0;'large';0.0;{9005.155416897158,11130.68755271401,0.0};0.0;2.0;'Troupeau905';false;0.0;0.0;'ras';0.0;0.0;false
906;0.0;false;true;0.0;false;0.0;0.0;52.0;'medium';0.0;{115975.4864297361,62373.85288973699,0.0};0.0;5.0;'Troupeau906';false;0.0;0.0;'ras';0.0;0.0;false
907;0.0;true;true;0.0;true;0.0;0.0;255.0;'large';0.0;{39022.34013988768,26671.64753197508,0.0};0.0;25.0;'Troupeau907';false;0.0;0.0;'ras';0.0;0.0;false
908;0.0;true;true;0.0;true;0.0;0.0;206.0;'large';0.0;{83229.46673192827,1050.0648634635857,0.0};0.0;20.0;'Troupeau908';false;0.0;0.0;'ras';0.0;0.0;false
909;0.0;true;true;0.0;true;0.0;0.0;45.0;'medium';0.0;{70676.82584776859,3150.194590390757,0.0};0.0;4.0;'Troupeau909';false;0.0;0.0;'ras';0.0;0.0;false
910;0.0;false;true;0.0;true;0.0;0.0;98.0;'large';0.0;{10096.689406824085,14910.921061182917,0.0};0.0;9.0;'Troupeau910';false;0.0;0.0;'ras';0.0;0.0;false
911;0.0;true;true;0.0;true;0.0;10.0;90.0;'large';0.0;{117612.78741462651,29191.803204287684,0.0};0.0;9.0;'Troupeau911';true;0.0;0.0;'cell13954';0.0;0.0;false
912;0.0;true;true;0.0;false;0.0;0.0;218.0;'large';0.0;{96873.64160601488,64473.982616664165,0.0};0.0;21.0;'Troupeau912';false;0.0;0.0;'ras';0.0;0.0;false
913;0.0;false;true;0.0;true;0.0;0.0;19.0;'medium';0.0;{15008.592361495263,2730.168645005323,0.0};0.0;1.0;'Troupeau913';false;0.0;0.0;'ras';0.0;0.0;false
914;0.0;true;true;0.0;true;0.0;0.0;-1.0;'small';0.0;{74497.19481251284,43472.68534739245,0.0};0.0;-1.0;'Troupeau914';false;0.0;0.0;'ras';0.0;0.0;false
915;0.0;true;true;0.0;false;0.0;0.0;11.0;'small';0.0;{18283.19433127605,64894.008562049596,0.0};0.0;1.0;'Troupeau915';false;0.0;0.0;'ras';0.0;0.0;false
916;0.0;true;true;0.0;false;0.0;0.0;2.0;'small';0.0;{67402.22387798781,85895.30583132131,0.0};0.0;0.0;'Troupeau916';false;0.0;0.0;'ras';0.0;0.0;false
917;0.0;true;true;0.0;false;0.0;0.0;46.0;'medium';0.0;{78317.56377725709,62793.87883512243,0.0};0.0;4.0;'Troupeau917';false;0.0;0.0;'ras';0.0;0.0;false
918;0.0;true;true;0.0;true;0.0;0.0;212.0;'large';0.0;{81046.39875207441,72034.44963360198,0.0};0.0;21.0;'Troupeau918';false;0.0;0.0;'ras';0.0;0.0;false
919;0.0;true;true;0.0;false;0.0;0.0;37.0;'medium';0.0;{56486.88397871853,79594.91665053979,0.0};0.0;3.0;'Troupeau919';false;0.0;0.0;'ras';0.0;0.0;false
920;0.0;true;true;0.0;true;0.0;10.0;42.0;'medium';0.0;{84866.76771681866,22051.362132735303,0.0};0.0;4.0;'Troupeau920';true;0.0;0.0;'cell13897';0.0;0.0;false
921;0.0;true;true;0.0;true;0.0;0.0;-0.0;'small';0.0;{37930.80614996075,4410.27242654706,0.0};0.0;-0.0;'Troupeau921';false;0.0;0.0;'ras';0.0;0.0;false
922;0.0;true;true;0.0;true;0.0;0.0;47.0;'medium';0.0;{12279.757386677942,48933.0226374031,0.0};0.0;4.0;'Troupeau922';false;0.0;0.0;'ras';0.0;0.0;false
923;0.0;true;true;0.0;true;0.0;8.0;82.0;'large';0.0;{70131.05885280513,17431.076733495524,0.0};0.0;8.0;'Troupeau923';true;0.0;0.0;'cell8597';0.0;0.0;false
924;0.0;true;true;0.0;true;0.0;0.0;214.0;'large';0.0;{84866.76771681866,48512.99669201766,0.0};0.0;21.0;'Troupeau924';false;0.0;0.0;'ras';0.0;0.0;false
925;0.0;true;true;0.0;false;0.0;0.0;44.0;'medium';0.0;{95236.34062112447,63633.9307258933,0.0};0.0;4.0;'Troupeau925';false;0.0;0.0;'ras';0.0;0.0;false
926;0.0;false;true;0.0;false;0.0;0.0;146.0;'large';0.0;{121433.15637937075,65314.03450743503,0.0};0.0;14.0;'Troupeau926';false;0.0;0.0;'ras';0.0;0.0;false
927;0.0;true;true;0.0;false;0.0;0.0;40.0;'medium';0.0;{12279.757386677942,67834.19017974763,0.0};0.0;4.0;'Troupeau927';false;0.0;0.0;'ras';0.0;0.0;false
928;0.0;false;true;0.0;true;0.0;0.0;179.0;'large';0.0;{11733.990391714478,28351.751313516816,0.0};0.0;17.0;'Troupeau928';false;0.0;0.0;'ras';0.0;0.0;false
929;0.0;true;true;0.0;true;0.0;0.0;16.0;'small';0.0;{50483.44703412042,45572.815074319624,0.0};0.0;1.0;'Troupeau929';false;0.0;0.0;'ras';0.0;0.0;false
930;0.0;true;true;0.0;false;0.0;10.0;22.0;'large';0.0;{102331.31155564952,11130.68755271401,0.0};0.0;2.0;'Troupeau930';true;0.0;0.0;'cell4079';0.0;0.0;false
931;0.0;true;true;0.0;true;0.0;0.0;25.0;'medium';0.0;{103968.6125405399,45152.789128934186,0.0};0.0;2.0;'Troupeau931';false;0.0;0.0;'ras';0.0;0.0;false
932;0.0;false;true;0.0;false;0.0;0.0;183.0;'large';0.0;{3547.485467262516,5670.350262703363,0.0};0.0;18.0;'Troupeau932';false;0.0;0.0;'ras';0.0;0.0;false
933;0.0;false;true;0.0;false;0.0;0.0;202.0;'large';0.0;{48300.37905426657,27511.699422745947,0.0};0.0;20.0;'Troupeau933';false;0.0;0.0;'ras';0.0;0.0;false
934;0.0;true;true;0.0;false;0.0;0.0;47.0;'medium';0.0;{96327.8746110514,61113.77505358069,0.0};0.0;4.0;'Troupeau934';false;0.0;0.0;'ras';0.0;0.0;false
935;0.0;true;true;0.0;false;0.0;0.0;138.0;'large';0.0;{88687.13668156292,63213.90478050786,0.0};0.0;13.0;'Troupeau935';false;0.0;0.0;'ras';0.0;0.0;false
936;0.0;true;true;0.0;true;0.0;0.0;42.0;'medium';0.0;{33018.903195289575,30031.855095058552,0.0};0.0;4.0;'Troupeau936';false;0.0;0.0;'ras';0.0;0.0;false
937;0.0;true;true;0.0;false;0.0;0.0;12.0;'small';0.0;{69039.5248628782,63213.90478050786,0.0};0.0;1.0;'Troupeau937';false;0.0;0.0;'ras';0.0;0.0;false
938;0.0;true;true;0.0;true;0.0;0.0;13.0;'small';0.0;{82683.6997369648,44312.73723816332,0.0};0.0;1.0;'Troupeau938';false;0.0;0.0;'ras';0.0;0.0;false
939;0.0;false;true;0.0;false;0.0;0.0;49.0;'medium';0.0;{99602.4765808322,80014.94259592523,0.0};0.0;4.0;'Troupeau939';false;0.0;0.0;'ras';0.0;0.0;false
940;0.0;false;true;0.0;true;0.0;0.0;35.0;'medium';0.0;{9550.922411860622,1050.0648634635857,0.0};0.0;3.0;'Troupeau940';false;0.0;0.0;'ras';0.0;0.0;false
941;0.0;false;true;0.0;false;0.0;0.0;115.0;'large';0.0;{118158.55440958997,63213.90478050786,0.0};0.0;11.0;'Troupeau941';false;0.0;0.0;'ras';0.0;0.0;false
942;0.0;false;true;0.0;false;0.0;0.0;40.0;'medium';0.0;{117067.02041966304,73714.55341514372,0.0};0.0;4.0;'Troupeau942';false;0.0;0.0;'ras';0.0;0.0;false
943;0.0;true;true;0.0;false;0.0;10.0;162.0;'large';0.0;{110517.81648010146,17431.076733495524,0.0};0.0;16.0;'Troupeau943';true;0.0;0.0;'cell10285';0.0;0.0;false
944;0.0;false;true;0.0;true;0.0;0.0;49.0;'medium';0.0;{46117.31107441271,40952.529675079844,0.0};0.0;4.0;'Troupeau944';false;0.0;0.0;'ras';0.0;0.0;false
